home_team,away_team,match_date,league,avg_goal_diff_h2h,h2h_home_winrate,home_form_winrate,away_form_winrate,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_draw_rate,h2h_total_goals,home_draw_rate,away_draw_rate,combined_draw_rate,form_differential,goals_differential,expected_total_goals,home_total_goals_avg,away_total_goals_avg,league_avg_goals,league_draw_rate,league_home_adv,home_momentum,away_momentum,momentum_differential,is_low_scoring,is_defensive_match,home_true_prob,draw_true_prob,away_true_prob,market_draw_confidence,market_favorite_confidence,market_competitiveness,odds_spread,result
Bayern Munich,Ein Frankfurt,2025-02-23 00:00:00+00:00,BL1,0.4,0.4,0.9,0.5,3.5,0.9,2.0,1.3,0.4,4.8,0.2,0.3,0.25,0.4,1.5,5.5,4.4,3.3,3.15,0.2,0.12,1.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Getafe,Betis,2025-02-23 00:00:00+00:00,PD,-0.2,0.2,0.3,0.3,0.9,0.6,1.1,1.5,0.4,1.8,0.3,0.3,0.3,0.0,0.20000000000000007,2.0,1.5,2.6,2.57,0.29,0.10999999999999999,0.2222222222222222,0.3333333333333333,0.1111111111111111,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Sevilla,Mallorca,2025-02-24 00:00:00+00:00,PD,0.6,0.6,0.5,0.5,1.0,1.0,1.0,1.5,0.2,1.4,0.25,0.1,0.175,0.0,0.0,2.0,2.0,2.5,2.59,0.28,0.14,0.2222222222222222,0.3333333333333333,0.1111111111111111,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Roma,Monza,2025-02-24 00:00:00+00:00,SA,1.4,0.6,0.6,0.1,2.0,1.0,0.9,2.0,0.4,2.6,0.2,0.25,0.225,0.5,1.1,2.9,3.0,2.9,2.59,0.29,0.07,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Wolves,Fulham,2025-02-25 00:00:00+00:00,PL,0.6,0.4,0.3,0.5,1.3,1.6,1.7,1.2,0.4,3.0,0.15,0.35,0.25,0.2,0.3999999999999999,3.0,2.9,2.9,3.02,0.22,-0.12,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Crystal Palace,Aston Villa,2025-02-25 00:00:00+00:00,PL,0.8,0.4,0.2,0.2,1.0,1.7,1.0,2.1,0.2,3.6,0.3,0.35,0.32499999999999996,0.0,0.0,2.0,2.7,3.1,3.02,0.22,-0.12,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
Brighton,Bournemouth,2025-02-25 00:00:00+00:00,PL,0.6,0.8,0.3,0.5,1.5,1.3,2.3,1.4,0.0,2.6,0.35,0.25,0.3,0.2,0.7999999999999998,3.8,2.8,3.7,3.02,0.22,-0.12,0.4444444444444444,0.7777777777777778,0.33333333333333337,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Chelsea,Southampton,2025-02-25 00:00:00+00:00,PL,2.0,0.6,0.6,0.1,2.1,1.2,0.8,1.7,0.0,4.0,0.3,0.1,0.2,0.5,1.3,2.9000000000000004,3.3,2.5,3.02,0.22,-0.12,0.7777777777777778,0.3333333333333333,0.4444444444444445,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Man United,Ipswich,2025-02-26 00:00:00+00:00,PL,0.0,0.5,0.4,0.2,1.6,1.6,1.3,2.0,0.25,2.5,0.25,0.2,0.225,0.2,0.30000000000000004,2.9000000000000004,3.2,3.3,3.1,0.2,-0.10000000000000003,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Brentford,Everton,2025-02-26 00:00:00+00:00,PL,-0.8,0.0,0.5,0.3,2.3,2.2,0.7,0.9,0.4,1.6,0.15,0.45,0.3,0.2,1.5999999999999999,3.0,4.5,1.6,3.1,0.2,-0.10000000000000003,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Tottenham,Man City,2025-02-26 00:00:00+00:00,PL,0.2,0.4,0.3,0.3,2.1,2.1,1.8,1.8,0.2,3.8,0.1,0.15,0.125,0.0,0.30000000000000004,3.9000000000000004,4.2,3.6,3.1,0.2,-0.10000000000000003,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Nott'm Forest,Arsenal,2025-02-26 00:00:00+00:00,PL,-1.8,0.2,0.7,0.5,2.0,0.8,1.9,1.0,0.0,3.0,0.1,0.3,0.2,0.19999999999999996,0.10000000000000009,3.9,2.8,2.9,3.1,0.2,-0.10000000000000003,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Liverpool,Newcastle,2025-02-26 00:00:00+00:00,PL,1.2,0.8,0.8,0.5,2.4,0.9,1.8,1.4,0.2,4.0,0.35,0.15,0.25,0.30000000000000004,0.5999999999999999,4.2,3.3,3.2,3.1,0.2,-0.10000000000000003,0.7777777777777778,0.6666666666666666,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bologna,Milan,2025-02-27 00:00:00+00:00,SA,-0.8,0.0,0.6,0.5,1.8,0.9,1.4,1.3,0.6,2.0,0.4,0.3,0.35,0.09999999999999998,0.40000000000000013,3.2,2.7,2.7,2.62,0.29,0.09000000000000002,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
West Ham,Leicester,2025-02-27 00:00:00+00:00,PL,-0.4,0.2,0.4,0.2,1.4,1.9,1.1,2.8,0.2,3.6,0.2,0.1,0.15000000000000002,0.2,0.2999999999999998,2.5,3.3,3.9,3.04,0.21,-0.07,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Valladolid,Las Palmas,2025-02-28 00:00:00+00:00,PD,0.0,0.5,0.2,0.3,0.6,1.9,1.3,2.0,0.25,2.5,0.1,0.15,0.125,0.09999999999999998,0.7000000000000001,1.9,2.5,3.3,2.59,0.29,0.13,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Fiorentina,Lecce,2025-02-28 00:00:00+00:00,SA,1.2,0.4,0.6,0.3,1.8,1.2,0.9,1.5,0.4,3.6,0.1,0.25,0.175,0.3,0.9,2.7,3.0,2.4,2.63,0.29,0.10999999999999999,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Stuttgart,Bayern Munich,2025-02-28 00:00:00+00:00,BL1,-1.2,0.2,0.5,0.6,1.8,1.3,2.5,0.8,0.2,3.6,0.25,0.2,0.225,0.09999999999999998,0.7,4.3,3.1,3.3,3.13,0.22,0.12,0.3333333333333333,0.7777777777777778,0.4444444444444445,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Betis,Real Madrid,2025-03-01 00:00:00+00:00,PD,-0.6,0.0,0.4,0.5,1.6,1.3,1.9,1.0,0.6,1.4,0.3,0.2,0.25,0.09999999999999998,0.2999999999999998,3.5,2.9,2.9,2.58,0.3,0.13999999999999996,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Atalanta,Venezia,2025-03-01 00:00:00+00:00,SA,2.6666666666666665,1.0,0.6,0.0,2.4,1.1,0.9,1.9,0.0,3.3333333333333335,0.25,0.35,0.3,0.6,1.5,3.3,3.5,2.8,2.61,0.29,0.13,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Napoli,Inter,2025-03-01 00:00:00+00:00,SA,-0.4,0.2,0.7,0.7,1.3,0.7,2.4,0.5,0.4,2.4,0.2,0.2,0.2,0.0,1.0999999999999999,3.7,2.0,2.9,2.61,0.29,0.13,0.7777777777777778,0.1111111111111111,0.6666666666666667,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Udinese,Parma,2025-03-01 00:00:00+00:00,SA,0.0,0.5,0.4,0.1,1.3,1.3,0.9,1.8,0.25,2.5,0.25,0.3,0.275,0.30000000000000004,0.4,2.2,2.6,2.7,2.61,0.29,0.13,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Vallecano,Sevilla,2025-03-01 00:00:00+00:00,PD,-0.2,0.2,0.4,0.3,1.3,1.3,1.6,1.8,0.4,2.2,0.35,0.3,0.32499999999999996,0.10000000000000003,0.30000000000000004,2.9000000000000004,2.6,3.4,2.58,0.3,0.13999999999999996,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Girona,Celta,2025-03-01 00:00:00+00:00,PD,0.2,0.4,0.5,0.1,1.7,1.4,0.9,1.8,0.4,1.4,0.15,0.25,0.2,0.4,0.7999999999999999,2.6,3.1,2.7,2.58,0.3,0.13999999999999996,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Ath Madrid,Ath Bilbao,2025-03-01 00:00:00+00:00,PD,0.6,0.8,0.7,0.4,1.8,0.8,1.4,1.0,0.0,1.8,0.3,0.4,0.35,0.29999999999999993,0.40000000000000013,3.2,2.6,2.4,2.58,0.3,0.13999999999999996,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bochum,Hoffenheim,2025-03-01 00:00:00+00:00,BL1,-0.2,0.4,0.3,0.2,1.2,1.6,1.0,1.6,0.0,5.0,0.25,0.35,0.3,0.09999999999999998,0.19999999999999996,2.2,2.8,2.6,3.13,0.22,0.12,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Heidenheim,M'gladbach,2025-03-01 00:00:00+00:00,BL1,-0.6666666666666666,0.0,0.1,0.3,0.5,2.0,1.1,1.9,0.3333333333333333,3.3333333333333335,0.15,0.2,0.175,0.19999999999999998,0.6000000000000001,1.6,2.5,3.0,3.13,0.22,0.12,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
St Pauli,Dortmund,2025-03-01 00:00:00+00:00,BL1,0.0,0.5,0.2,0.2,0.7,1.0,1.2,2.3,0.25,2.5,0.15,0.2,0.175,0.0,0.5,1.9,1.7,3.5,3.13,0.22,0.12,0.4444444444444444,0.3333333333333333,0.1111111111111111,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Werder Bremen,Wolfsburg,2025-03-01 00:00:00+00:00,BL1,0.2,0.4,0.3,0.5,1.5,2.0,2.2,1.5,0.4,3.8,0.2,0.35,0.275,0.2,0.7000000000000002,3.7,3.5,3.7,3.13,0.22,0.12,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Ein Frankfurt,Leverkusen,2025-03-01 00:00:00+00:00,BL1,-1.2,0.2,0.6,0.5,2.6,1.3,1.9,1.0,0.0,4.4,0.3,0.4,0.35,0.09999999999999998,0.7000000000000002,4.5,3.9,2.9,3.13,0.22,0.12,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
RB Leipzig,Mainz,2025-03-01 00:00:00+00:00,BL1,-0.6,0.2,0.5,0.5,2.0,1.3,1.8,1.1,0.4,1.8,0.35,0.15,0.25,0.0,0.19999999999999996,3.8,3.3,2.9,3.13,0.22,0.12,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Barcelona,Sociedad,2025-03-02 00:00:00+00:00,PD,0.8,0.6,0.7,0.3,2.7,0.8,0.7,1.0,0.0,2.4,0.15,0.15,0.15,0.39999999999999997,2.0,3.4000000000000004,3.5,1.7,2.53,0.31,0.14999999999999997,1.0,0.0,1.0,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bologna,Cagliari,2025-03-02 00:00:00+00:00,SA,0.6,0.6,0.7,0.1,1.9,0.9,0.8,1.4,0.0,2.6,0.35,0.25,0.3,0.6,1.0999999999999999,2.7,2.8,2.2,2.53,0.31,0.12999999999999995,1.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Monza,Torino,2025-03-02 00:00:00+00:00,SA,-0.4,0.0,0.1,0.1,0.8,1.3,1.1,1.6,0.6,2.0,0.25,0.4,0.325,0.0,0.30000000000000004,1.9000000000000001,2.1,2.7,2.53,0.31,0.12999999999999995,0.4444444444444444,0.2222222222222222,0.2222222222222222,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Osasuna,Valencia,2025-03-02 00:00:00+00:00,PD,-0.4,0.2,0.4,0.0,1.7,1.4,0.6,2.0,0.2,1.6,0.5,0.35,0.425,0.4,1.1,2.3,3.1,2.6,2.53,0.31,0.14999999999999997,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Union Berlin,Holstein Kiel,2025-03-02 00:00:00+00:00,BL1,0.0,0.5,0.3,0.0,0.9,1.2,1.6,2.7,0.25,2.5,0.15,0.2,0.175,0.3,0.7000000000000001,2.5,2.1,4.3,3.09,0.21,0.04999999999999999,0.4444444444444444,0.1111111111111111,0.3333333333333333,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Augsburg,Freiburg,2025-03-02 00:00:00+00:00,BL1,-1.8,0.2,0.5,0.3,1.2,1.0,0.7,2.1,0.0,3.4,0.3,0.15,0.22499999999999998,0.2,0.5,1.9,2.2,2.8,3.09,0.21,0.04999999999999999,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Mallorca,Alaves,2025-03-02 00:00:00+00:00,PD,0.2,0.4,0.5,0.1,1.1,1.1,1.3,2.0,0.4,1.4,0.15,0.3,0.22499999999999998,0.4,0.19999999999999996,2.4000000000000004,2.2,3.3,2.53,0.31,0.14999999999999997,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Leganes,Getafe,2025-03-02 00:00:00+00:00,PD,0.0,0.5,0.3,0.4,1.0,1.7,1.0,1.0,0.25,2.5,0.35,0.3,0.32499999999999996,0.10000000000000003,0.0,2.0,2.7,2.0,2.53,0.31,0.14999999999999997,0.4444444444444444,1.0,0.5555555555555556,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Genoa,Empoli,2025-03-02 00:00:00+00:00,SA,0.2,0.2,0.3,0.1,1.1,1.1,1.2,2.2,0.8,1.8,0.35,0.25,0.3,0.19999999999999998,0.09999999999999987,2.3,2.2,3.4,2.53,0.31,0.12999999999999995,1.0,0.0,1.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Milan,Lazio,2025-03-02 00:00:00+00:00,SA,0.2,0.6,0.4,0.6,1.1,0.7,1.5,0.9,0.2,2.6,0.3,0.2,0.25,0.19999999999999996,0.3999999999999999,2.6,1.8,2.4,2.53,0.31,0.12999999999999995,0.7777777777777778,0.7777777777777778,0.0,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Roma,Como,2025-03-02 00:00:00+00:00,SA,0.0,0.5,0.6,0.2,2.2,0.9,1.0,1.5,0.25,2.5,0.2,0.25,0.225,0.39999999999999997,1.2000000000000002,3.2,3.1,2.5,2.53,0.31,0.12999999999999995,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Juventus,Verona,2025-03-03 00:00:00+00:00,SA,1.2,0.8,0.5,0.3,1.9,1.0,1.0,1.9,0.2,2.0,0.5,0.1,0.3,0.2,0.8999999999999999,2.9,2.9,2.9,2.5,0.32,0.13999999999999996,1.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
M'gladbach,Mainz,2025-03-07 00:00:00+00:00,BL1,-1.0,0.0,0.6,0.5,1.9,1.0,1.7,1.0,0.6,2.6,0.2,0.15,0.175,0.09999999999999998,0.19999999999999996,3.5999999999999996,2.9,2.7,3.01,0.21,0.02999999999999997,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Cagliari,Genoa,2025-03-07 00:00:00+00:00,SA,-0.8,0.2,0.4,0.3,1.4,1.6,0.8,1.1,0.2,3.2,0.2,0.4,0.30000000000000004,0.10000000000000003,0.5999999999999999,2.2,3.0,1.9,2.49,0.32,0.13999999999999996,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Leverkusen,Werder Bremen,2025-03-08 00:00:00+00:00,BL1,1.8,0.6,0.7,0.4,2.3,0.9,1.6,2.4,0.4,3.8,0.4,0.2,0.30000000000000004,0.29999999999999993,0.6999999999999997,3.9,3.2,4.0,3.03,0.2,0.019999999999999962,0.7777777777777778,0.1111111111111111,0.6666666666666667,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Freiburg,RB Leipzig,2025-03-08 00:00:00+00:00,BL1,-2.0,0.0,0.7,0.3,2.1,1.2,1.4,1.6,0.0,3.6,0.2,0.3,0.25,0.39999999999999997,0.7000000000000002,3.5,3.3,3.0,3.03,0.2,0.019999999999999962,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Holstein Kiel,Stuttgart,2025-03-08 00:00:00+00:00,BL1,0.0,0.5,0.3,0.4,1.5,2.1,1.4,1.4,0.25,2.5,0.15,0.25,0.2,0.10000000000000003,0.10000000000000009,2.9,3.6,2.8,3.03,0.2,0.019999999999999962,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Liverpool,Southampton,2025-03-08 00:00:00+00:00,PL,1.6,0.8,0.8,0.1,2.3,0.9,0.7,1.8,0.2,4.8,0.35,0.1,0.22499999999999998,0.7000000000000001,1.5999999999999999,3.0,3.2,2.5,3.05,0.21,-0.04999999999999999,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Brentford,Aston Villa,2025-03-08 00:00:00+00:00,PL,-1.4,0.0,0.4,0.2,1.9,2.0,0.9,2.3,0.4,3.8,0.2,0.35,0.275,0.2,0.9999999999999999,2.8,3.9,3.2,3.05,0.21,-0.04999999999999999,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Wolfsburg,St Pauli,2025-03-08 00:00:00+00:00,BL1,0.0,0.5,0.3,0.4,1.9,1.7,1.0,1.1,0.25,2.5,0.35,0.1,0.22499999999999998,0.10000000000000003,0.8999999999999999,2.9,3.6,2.1,3.03,0.2,0.019999999999999962,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Nott'm Forest,Man City,2025-03-08 00:00:00+00:00,PL,-2.6,0.0,0.7,0.3,2.0,0.7,1.7,1.7,0.2,3.0,0.1,0.15,0.125,0.39999999999999997,0.30000000000000004,3.7,2.7,3.4,3.05,0.21,-0.04999999999999999,0.7777777777777778,0.6666666666666666,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Crystal Palace,Ipswich,2025-03-08 00:00:00+00:00,PL,0.0,0.5,0.3,0.2,1.4,1.7,1.4,2.2,0.25,2.5,0.3,0.2,0.25,0.09999999999999998,0.0,2.8,3.1,3.6,3.05,0.21,-0.04999999999999999,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Dortmund,Augsburg,2025-03-08 00:00:00+00:00,BL1,1.4,0.6,0.5,0.3,2.5,1.3,1.3,1.5,0.2,4.2,0.2,0.35,0.275,0.2,1.2,3.8,3.8,2.8,3.03,0.2,0.019999999999999962,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Alaves,Villarreal,2025-03-08 00:00:00+00:00,PD,-1.0,0.2,0.2,0.5,0.8,1.3,1.5,1.3,0.4,3.4,0.35,0.3,0.32499999999999996,0.3,0.7,2.3,2.1,2.8,2.56,0.32,0.15999999999999998,0.1111111111111111,0.7777777777777778,0.6666666666666667,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Celta,Leganes,2025-03-08 00:00:00+00:00,PD,0.0,0.5,0.5,0.1,1.4,1.0,0.9,1.6,0.25,2.5,0.3,0.35,0.32499999999999996,0.4,0.4999999999999999,2.3,2.4,2.5,2.56,0.32,0.15999999999999998,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Valencia,Valladolid,2025-03-08 00:00:00+00:00,PD,-0.3333333333333333,0.3333333333333333,0.4,0.1,1.4,1.4,0.8,2.7,0.0,1.6666666666666667,0.4,0.1,0.25,0.30000000000000004,0.5999999999999999,2.2,2.8,3.5,2.56,0.32,0.15999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Brighton,Fulham,2025-03-08 00:00:00+00:00,PL,-1.4,0.0,0.4,0.5,1.5,1.2,1.8,1.3,0.2,2.6,0.35,0.35,0.35,0.09999999999999998,0.30000000000000004,3.3,2.7,3.1,3.05,0.21,-0.04999999999999999,0.6666666666666666,1.0,0.33333333333333337,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Como,Venezia,2025-03-08 00:00:00+00:00,SA,0.0,0.5,0.4,0.0,1.5,1.6,0.8,1.7,0.25,2.5,0.25,0.4,0.325,0.4,0.7,2.3,3.1,2.5,2.49,0.32,0.13999999999999996,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Wolves,Everton,2025-03-08 00:00:00+00:00,PL,0.2,0.6,0.3,0.3,1.3,1.6,0.7,0.9,0.2,2.6,0.15,0.45,0.3,0.0,0.6000000000000001,2.0,2.9,1.6,3.05,0.21,-0.04999999999999999,0.3333333333333333,0.7777777777777778,0.4444444444444445,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Parma,Torino,2025-03-08 00:00:00+00:00,SA,0.0,0.5,0.3,0.2,1.3,1.5,1.1,1.3,0.25,2.5,0.25,0.4,0.325,0.09999999999999998,0.19999999999999996,2.4000000000000004,2.8,2.4,2.49,0.32,0.13999999999999996,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Lecce,Milan,2025-03-08 00:00:00+00:00,SA,-1.6,0.0,0.2,0.4,0.6,1.6,1.3,1.4,0.4,3.2,0.25,0.3,0.275,0.2,0.7000000000000001,1.9,2.2,2.7,2.49,0.32,0.13999999999999996,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Inter,Monza,2025-03-08 00:00:00+00:00,SA,1.0,0.4,0.7,0.1,2.2,1.2,0.9,2.2,0.4,3.0,0.25,0.2,0.225,0.6,1.3000000000000003,3.1,3.4,3.1,2.49,0.32,0.13999999999999996,1.0,0.0,1.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bayern Munich,Bochum,2025-03-08 00:00:00+00:00,BL1,4.2,0.8,1.0,0.1,3.8,0.8,1.0,2.5,0.0,5.4,0.2,0.2,0.2,0.9,2.8,4.8,4.6,3.5,3.03,0.2,0.019999999999999962,1.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Man United,Arsenal,2025-03-09 00:00:00+00:00,PL,-0.8,0.2,0.4,0.5,1.7,1.7,1.9,0.8,0.0,3.2,0.2,0.35,0.275,0.09999999999999998,0.19999999999999996,3.5999999999999996,3.4,2.7,3.03,0.2,-0.03999999999999998,0.3333333333333333,0.7777777777777778,0.4444444444444445,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Verona,Bologna,2025-03-09 00:00:00+00:00,SA,0.0,0.4,0.3,0.3,0.7,2.4,1.4,1.4,0.4,2.4,0.1,0.3,0.2,0.0,0.7,2.0999999999999996,3.1,2.8,2.55,0.32,0.13999999999999996,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Napoli,Fiorentina,2025-03-09 00:00:00+00:00,SA,0.4,0.4,0.6,0.5,1.2,0.8,1.6,0.9,0.4,2.4,0.25,0.1,0.175,0.09999999999999998,0.40000000000000013,2.8,2.0,2.5,2.55,0.32,0.13999999999999996,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Empoli,Roma,2025-03-09 00:00:00+00:00,SA,-1.6,0.4,0.1,0.3,0.5,1.9,1.1,1.6,0.0,3.6,0.3,0.15,0.22499999999999998,0.19999999999999998,0.6000000000000001,1.6,2.4,2.7,2.55,0.32,0.13999999999999996,0.1111111111111111,1.0,0.8888888888888888,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
