window,match_date,home_team,away_team,league,predicted,actual,correct,confidence,decimal_odds,profit
4,2024-12-14 00:00:00+00:00,Vallecano,Real Madrid,PD,away_win,draw,False,0.63,1.57,-1.0
4,2024-12-14 00:00:00+00:00,M'gladbach,Holstein Kiel,BL1,home_win,home_win,True,0.585,1.44,0.44
4,2024-12-14 00:00:00+00:00,Mainz,Bayern Munich,BL1,away_win,home_win,False,0.651,1.48,-1.0
4,2024-12-15 00:00:00+00:00,Milan,Genoa,SA,home_win,draw,False,0.712,1.33,-1.0
4,2024-12-15 00:00:00+00:00,Barcelona,Leganes,PD,home_win,away_win,False,0.73,1.13,-1.0
4,2024-12-15 00:00:00+00:00,Chelsea,Brentford,PL,home_win,home_win,True,0.609,1.33,0.33
4,2024-12-15 00:00:00+00:00,Southampton,Tottenham,PL,away_win,away_win,True,0.564,1.67,0.67
4,2024-12-15 00:00:00+00:00,Man City,Man United,PL,home_win,away_win,False,0.583,1.57,-1.0
4,2024-12-15 00:00:00+00:00,Dortmund,Hoffenheim,BL1,home_win,draw,False,0.661,1.44,-1.0
4,2024-12-15 00:00:00+00:00,Ath Madrid,Getafe,PD,home_win,home_win,True,0.691,1.4,0.4
4,2024-12-15 00:00:00+00:00,Sociedad,Las Palmas,PD,home_win,draw,False,0.575,1.4,-1.0
4,2024-12-16 00:00:00+00:00,Lazio,Inter,SA,away_win,away_win,True,0.569,2.1,1.1
4,2024-12-20 00:00:00+00:00,Verona,Milan,SA,away_win,away_win,True,0.585,1.57,0.57
4,2024-12-20 00:00:00+00:00,Bayern Munich,Leipzig,BL1,home_win,home_win,True,0.628,1.2,0.2
4,2024-12-20 00:00:00+00:00,Girona,Valladolid,PD,home_win,home_win,True,0.681,1.38,0.38
4,2024-12-21 00:00:00+00:00,Stuttgart,St Pauli,BL1,home_win,away_win,False,0.688,1.45,-1.0
4,2024-12-21 00:00:00+00:00,Lecce,Lazio,SA,away_win,away_win,True,0.561,1.73,0.73
4,2024-12-21 00:00:00+00:00,Leverkusen,Freiburg,BL1,home_win,home_win,True,0.732,1.38,0.38
4,2024-12-21 00:00:00+00:00,Genoa,Napoli,SA,away_win,away_win,True,0.571,1.7,0.7
4,2024-12-21 00:00:00+00:00,Crystal Palace,Arsenal,PL,away_win,away_win,True,0.628,1.55,0.55
4,2024-12-22 00:00:00+00:00,Real Madrid,Sevilla,PD,home_win,home_win,True,0.693,1.33,0.33
4,2024-12-22 00:00:00+00:00,Atalanta,Empoli,SA,home_win,home_win,True,0.67,1.29,0.29
4,2024-12-22 00:00:00+00:00,Monza,Juventus,SA,away_win,away_win,True,0.551,1.65,0.65
4,2024-12-22 00:00:00+00:00,Leganes,Villarreal,PD,away_win,away_win,True,0.559,1.91,0.91
4,2024-12-22 00:00:00+00:00,Fulham,Southampton,PL,home_win,draw,False,0.565,1.42,-1.0
4,2024-12-22 00:00:00+00:00,Roma,Parma,SA,home_win,home_win,True,0.602,1.53,0.53
4,2024-12-22 00:00:00+00:00,Everton,Chelsea,PL,away_win,draw,False,0.564,1.62,-1.0
4,2024-12-23 00:00:00+00:00,Inter,Como,SA,home_win,home_win,True,0.641,1.2,0.2
4,2024-12-26 00:00:00+00:00,Chelsea,Fulham,PL,home_win,away_win,False,0.614,1.48,-1.0
4,2024-12-26 00:00:00+00:00,Man City,Everton,PL,home_win,draw,False,0.688,1.33,-1.0
4,2024-12-26 00:00:00+00:00,Liverpool,Leicester,PL,home_win,home_win,True,0.797,1.08,0.08
4,2024-12-27 00:00:00+00:00,Arsenal,Ipswich,PL,home_win,home_win,True,0.786,1.14,0.14
4,2024-12-28 00:00:00+00:00,Cagliari,Inter,SA,away_win,away_win,True,0.662,1.44,0.44
4,2024-12-29 00:00:00+00:00,Napoli,Venezia,SA,home_win,home_win,True,0.579,1.27,0.27
4,2024-12-29 00:00:00+00:00,Leicester,Man City,PL,away_win,away_win,True,0.653,1.36,0.36
4,2024-12-29 00:00:00+00:00,West Ham,Liverpool,PL,away_win,away_win,True,0.611,1.4,0.4
4,2024-12-30 00:00:00+00:00,Ipswich,Chelsea,PL,away_win,home_win,False,0.671,1.42,-1.0
4,2025-01-03 00:00:00+00:00,Valencia,Real Madrid,PD,away_win,away_win,True,0.666,1.42,0.42
4,2025-01-04 00:00:00+00:00,Aston Villa,Leicester,PL,home_win,home_win,True,0.606,1.33,0.33
4,2025-01-04 00:00:00+00:00,Brighton,Arsenal,PL,away_win,draw,False,0.596,1.8,-1.0
4,2025-01-04 00:00:00+00:00,Man City,West Ham,PL,home_win,home_win,True,0.652,1.3,0.3
4,2025-01-05 00:00:00+00:00,Fulham,Ipswich,PL,home_win,draw,False,0.569,1.55,-1.0
4,2025-01-05 00:00:00+00:00,Liverpool,Man United,PL,home_win,draw,False,0.647,1.29,-1.0
4,2025-01-11 00:00:00+00:00,M'gladbach,Bayern Munich,BL1,away_win,away_win,True,0.56,1.4,0.4
4,2025-01-11 00:00:00+00:00,Milan,Cagliari,SA,home_win,draw,False,0.62,1.33,-1.0
4,2025-01-11 00:00:00+00:00,Udinese,Atalanta,SA,away_win,draw,False,0.624,1.65,-1.0
4,2025-01-11 00:00:00+00:00,Freiburg,Holstein Kiel,BL1,home_win,home_win,True,0.643,1.4,0.4
4,2025-01-12 00:00:00+00:00,Ath Madrid,Osasuna,PD,home_win,home_win,True,0.628,1.33,0.33
4,2025-01-12 00:00:00+00:00,Napoli,Verona,SA,home_win,home_win,True,0.648,1.25,0.25
4,2025-01-12 00:00:00+00:00,Venezia,Inter,SA,away_win,away_win,True,0.663,1.29,0.29
4,2025-01-13 00:00:00+00:00,Monza,Fiorentina,SA,away_win,home_win,False,0.55,1.85,-1.0
4,2025-01-14 00:00:00+00:00,Holstein Kiel,Dortmund,BL1,away_win,home_win,False,0.669,1.55,-1.0
4,2025-01-14 00:00:00+00:00,Chelsea,Bournemouth,PL,home_win,draw,False,0.599,1.48,-1.0
4,2025-01-14 00:00:00+00:00,Nott'm Forest,Liverpool,PL,away_win,draw,False,0.56,1.62,-1.0
4,2025-01-15 00:00:00+00:00,Bayern Munich,Hoffenheim,BL1,home_win,home_win,True,0.757,1.13,0.13
4,2025-01-15 00:00:00+00:00,Inter,Bologna,SA,home_win,draw,False,0.661,1.48,-1.0
4,2025-01-15 00:00:00+00:00,Newcastle,Wolves,PL,home_win,home_win,True,0.624,1.36,0.36
4,2025-01-15 00:00:00+00:00,Arsenal,Tottenham,PL,home_win,home_win,True,0.614,1.4,0.4
4,2025-01-16 00:00:00+00:00,Man United,Southampton,PL,home_win,home_win,True,0.592,1.29,0.29
4,2025-01-18 00:00:00+00:00,Leganes,Ath Madrid,PD,away_win,home_win,False,0.678,1.5,-1.0
4,2025-01-18 00:00:00+00:00,Getafe,Barcelona,PD,away_win,draw,False,0.618,1.5,-1.0
4,2025-01-18 00:00:00+00:00,Bayern Munich,Wolfsburg,BL1,home_win,home_win,True,0.623,1.17,0.17
4,2025-01-18 00:00:00+00:00,Leverkusen,M'gladbach,BL1,home_win,home_win,True,0.638,1.27,0.27
4,2025-01-19 00:00:00+00:00,Inter,Empoli,SA,home_win,home_win,True,0.659,1.25,0.25
4,2025-01-19 00:00:00+00:00,Nott'm Forest,Southampton,PL,home_win,home_win,True,0.608,1.38,0.38
4,2025-01-19 00:00:00+00:00,Real Madrid,Las Palmas,PD,home_win,home_win,True,0.769,1.14,0.14
4,2025-01-19 00:00:00+00:00,Ipswich,Man City,PL,away_win,away_win,True,0.671,1.36,0.36
4,2025-01-20 00:00:00+00:00,Chelsea,Wolves,PL,home_win,home_win,True,0.597,1.36,0.36
4,2025-01-24 00:00:00+00:00,Wolfsburg,Holstein Kiel,BL1,home_win,draw,False,0.619,1.42,-1.0
4,2025-01-25 00:00:00+00:00,Como,Atalanta,SA,away_win,away_win,True,0.572,1.85,0.85
4,2025-01-25 00:00:00+00:00,Freiburg,Bayern Munich,BL1,away_win,away_win,True,0.628,1.33,0.33
4,2025-01-25 00:00:00+00:00,Southampton,Newcastle,PL,away_win,away_win,True,0.652,1.42,0.42
4,2025-01-25 00:00:00+00:00,Valladolid,Real Madrid,PD,away_win,away_win,True,0.722,1.27,0.27
4,2025-01-25 00:00:00+00:00,Sevilla,Espanol,PD,home_win,draw,False,0.551,1.7,-1.0
4,2025-01-25 00:00:00+00:00,Liverpool,Ipswich,PL,home_win,home_win,True,0.767,1.08,0.08
4,2025-01-25 00:00:00+00:00,Wolves,Arsenal,PL,away_win,away_win,True,0.668,1.45,0.45
4,2025-01-26 00:00:00+00:00,Lecce,Inter,SA,away_win,away_win,True,0.702,1.33,0.33
4,2025-01-26 00:00:00+00:00,Milan,Parma,SA,home_win,home_win,True,0.662,1.3,0.3
4,2025-01-26 00:00:00+00:00,Barcelona,Valencia,PD,home_win,home_win,True,0.622,1.22,0.22
4,2025-01-26 00:00:00+00:00,Ath Bilbao,Leganes,PD,home_win,draw,False,0.675,1.38,-1.0
4,2025-01-26 00:00:00+00:00,Tottenham,Leicester,PL,home_win,away_win,False,0.586,1.45,-1.0
4,2025-02-01 00:00:00+00:00,Bayern Munich,Holstein Kiel,BL1,home_win,home_win,True,0.745,1.05,0.05
4,2025-02-01 00:00:00+00:00,Atalanta,Torino,SA,home_win,draw,False,0.677,1.42,-1.0
4,2025-02-01 00:00:00+00:00,Villarreal,Valladolid,PD,home_win,home_win,True,0.578,1.22,0.22
4,2025-02-01 00:00:00+00:00,Espanol,Real Madrid,PD,away_win,home_win,False,0.717,1.3,-1.0
4,2025-02-01 00:00:00+00:00,Ath Madrid,Mallorca,PD,home_win,home_win,True,0.564,1.4,0.4
4,2025-02-02 00:00:00+00:00,Juventus,Empoli,SA,home_win,home_win,True,0.579,1.36,0.36
4,2025-02-02 00:00:00+00:00,Leverkusen,Hoffenheim,BL1,home_win,home_win,True,0.679,1.25,0.25
4,2025-02-02 00:00:00+00:00,Barcelona,Alaves,PD,home_win,home_win,True,0.647,1.2,0.2
4,2025-02-03 00:00:00+00:00,Chelsea,West Ham,PL,home_win,home_win,True,0.687,1.36,0.36
4,2025-02-03 00:00:00+00:00,Girona,Las Palmas,PD,home_win,home_win,True,0.61,1.6,0.6
4,2025-02-06 00:00:00+00:00,Fiorentina,Inter,SA,away_win,home_win,False,0.568,2.05,-1.0
4,2025-02-07 00:00:00+00:00,Bayern Munich,Werder Bremen,BL1,home_win,home_win,True,0.694,1.1,0.1
4,2025-02-08 00:00:00+00:00,Las Palmas,Villarreal,PD,away_win,away_win,True,0.571,1.7,0.7
4,2025-02-08 00:00:00+00:00,Empoli,Milan,SA,away_win,away_win,True,0.598,1.65,0.65
4,2025-02-08 00:00:00+00:00,Verona,Atalanta,SA,away_win,away_win,True,0.618,1.53,0.53
4,2025-02-09 00:00:00+00:00,Napoli,Udinese,SA,home_win,draw,False,0.638,1.44,-1.0
4,2025-02-09 00:00:00+00:00,Lazio,Monza,SA,home_win,home_win,True,0.674,1.38,0.38
4,2025-02-09 00:00:00+00:00,Sevilla,Barcelona,PD,away_win,away_win,True,0.555,1.55,0.55
4,2025-02-09 00:00:00+00:00,Leipzig,St Pauli,BL1,home_win,home_win,True,0.559,1.57,0.57
4,2025-02-10 00:00:00+00:00,Inter,Fiorentina,SA,home_win,home_win,True,0.646,1.48,0.48
4,2025-02-12 00:00:00+00:00,Everton,Liverpool,PL,away_win,draw,False,0.63,1.44,-1.0
4,2025-02-15 00:00:00+00:00,Ath Madrid,Celta,PD,home_win,draw,False,0.61,1.39,-1.0
4,2025-02-15 00:00:00+00:00,Villarreal,Valencia,PD,home_win,draw,False,0.56,1.5,-1.0
4,2025-02-15 00:00:00+00:00,Milan,Verona,SA,home_win,home_win,True,0.587,1.33,0.33
4,2025-02-15 00:00:00+00:00,Osasuna,Real Madrid,PD,away_win,draw,False,0.585,1.57,-1.0
4,2025-02-15 00:00:00+00:00,Atalanta,Cagliari,SA,home_win,draw,False,0.691,1.44,-1.0
4,2025-02-15 00:00:00+00:00,Aston Villa,Ipswich,PL,home_win,draw,False,0.673,1.4,-1.0
4,2025-02-15 00:00:00+00:00,Southampton,Bournemouth,PL,away_win,away_win,True,0.622,1.5,0.5
4,2025-02-15 00:00:00+00:00,Leicester,Arsenal,PL,away_win,away_win,True,0.693,1.33,0.33
4,2025-02-15 00:00:00+00:00,Bochum,Dortmund,BL1,away_win,home_win,False,0.587,1.67,-1.0
4,2025-02-16 00:00:00+00:00,Juventus,Inter,SA,away_win,home_win,False,0.553,2.25,-1.0
4,2025-02-16 00:00:00+00:00,Liverpool,Wolves,PL,home_win,home_win,True,0.7,1.15,0.15
4,2025-02-16 00:00:00+00:00,Ein Frankfurt,Holstein Kiel,BL1,home_win,home_win,True,0.647,1.33,0.33
4,2025-02-17 00:00:00+00:00,Barcelona,Vallecano,PD,home_win,home_win,True,0.637,1.22,0.22
4,2025-02-22 00:00:00+00:00,Valencia,Ath Madrid,PD,away_win,away_win,True,0.551,1.91,0.91
4,2025-02-22 00:00:00+00:00,Las Palmas,Barcelona,PD,away_win,away_win,True,0.703,1.25,0.25
4,2025-02-22 00:00:00+00:00,Inter,Genoa,SA,home_win,home_win,True,0.607,1.27,0.27
4,2025-02-22 00:00:00+00:00,Parma,Bologna,SA,away_win,home_win,False,0.574,1.91,-1.0
4,2025-02-22 00:00:00+00:00,Wolfsburg,Bochum,BL1,home_win,draw,False,0.558,1.53,-1.0
4,2025-02-22 00:00:00+00:00,Venezia,Lazio,SA,away_win,draw,False,0.6,1.67,-1.0
4,2025-02-22 00:00:00+00:00,Ipswich,Tottenham,PL,away_win,away_win,True,0.553,1.9,0.9
4,2025-02-22 00:00:00+00:00,Southampton,Brighton,PL,away_win,away_win,True,0.622,1.55,0.55
4,2025-02-22 00:00:00+00:00,Holstein Kiel,Leverkusen,BL1,away_win,away_win,True,0.737,1.25,0.25
4,2025-02-22 00:00:00+00:00,Arsenal,West Ham,PL,home_win,away_win,False,0.666,1.27,-1.0
4,2025-02-23 00:00:00+00:00,Cagliari,Juventus,SA,away_win,away_win,True,0.556,1.9,0.9
4,2025-02-23 00:00:00+00:00,Real Madrid,Girona,PD,home_win,home_win,True,0.694,1.29,0.29
4,2025-02-23 00:00:00+00:00,Empoli,Atalanta,SA,away_win,away_win,True,0.588,1.57,0.57
4,2025-02-23 00:00:00+00:00,Ath Bilbao,Valladolid,PD,home_win,home_win,True,0.741,1.17,0.17
4,2025-02-23 00:00:00+00:00,Leipzig,Heidenheim,BL1,home_win,draw,False,0.654,1.33,-1.0
4,2025-02-24 00:00:00+00:00,Roma,Monza,SA,home_win,home_win,True,0.598,1.33,0.33
4,2025-02-25 00:00:00+00:00,Chelsea,Southampton,PL,home_win,home_win,True,0.753,1.17,0.17
4,2025-02-26 00:00:00+00:00,Liverpool,Newcastle,PL,home_win,home_win,True,0.553,1.5,0.5
4,2025-02-26 00:00:00+00:00,Nott'm Forest,Arsenal,PL,away_win,draw,False,0.57,1.95,-1.0
4,2025-02-26 00:00:00+00:00,Man United,Ipswich,PL,home_win,home_win,True,0.601,1.53,0.53
4,2025-02-27 00:00:00+00:00,West Ham,Leicester,PL,home_win,home_win,True,0.559,1.62,0.62
4,2025-02-28 00:00:00+00:00,Stuttgart,Bayern Munich,BL1,away_win,away_win,True,0.583,1.65,0.65
4,2025-03-01 00:00:00+00:00,Atalanta,Venezia,SA,home_win,draw,False,0.639,1.2,-1.0
4,2025-03-01 00:00:00+00:00,St Pauli,Dortmund,BL1,away_win,away_win,True,0.572,1.83,0.83
4,2025-03-01 00:00:00+00:00,Betis,Real Madrid,PD,away_win,home_win,False,0.615,1.73,-1.0
4,2025-03-02 00:00:00+00:00,Barcelona,Sociedad,PD,home_win,home_win,True,0.687,1.25,0.25
4,2025-03-03 00:00:00+00:00,Juventus,Verona,SA,home_win,home_win,True,0.643,1.3,0.3
4,2025-03-08 00:00:00+00:00,Inter,Monza,SA,home_win,home_win,True,0.725,1.14,0.14
4,2025-03-08 00:00:00+00:00,Liverpool,Southampton,PL,home_win,home_win,True,0.809,1.1,0.1
4,2025-03-08 00:00:00+00:00,Bayern Munich,Bochum,BL1,home_win,away_win,False,0.665,1.11,-1.0
4,2025-03-08 00:00:00+00:00,Dortmund,Augsburg,BL1,home_win,away_win,False,0.581,1.53,-1.0
4,2025-03-08 00:00:00+00:00,Holstein Kiel,Stuttgart,BL1,away_win,draw,False,0.668,1.53,-1.0
4,2025-03-08 00:00:00+00:00,Leverkusen,Werder Bremen,BL1,home_win,away_win,False,0.639,1.27,-1.0
4,2025-03-08 00:00:00+00:00,Crystal Palace,Ipswich,PL,home_win,home_win,True,0.565,1.45,0.45
4,2025-03-08 00:00:00+00:00,Valencia,Valladolid,PD,home_win,home_win,True,0.551,1.38,0.38
4,2025-03-08 00:00:00+00:00,Nott'm Forest,Man City,PL,away_win,home_win,False,0.563,1.85,-1.0
4,2025-03-09 00:00:00+00:00,Man United,Arsenal,PL,away_win,draw,False,0.561,1.7,-1.0
4,2025-03-09 00:00:00+00:00,Chelsea,Leicester,PL,home_win,home_win,True,0.668,1.18,0.18
4,2025-03-09 00:00:00+00:00,Betis,Las Palmas,PD,home_win,home_win,True,0.609,1.42,0.42
4,2025-03-09 00:00:00+00:00,Real Madrid,Vallecano,PD,home_win,home_win,True,0.716,1.29,0.29
4,2025-03-15 00:00:00+00:00,Valladolid,Celta,PD,away_win,away_win,True,0.599,1.63,0.63
4,2025-03-15 00:00:00+00:00,Union Berlin,Bayern Munich,BL1,away_win,draw,False,0.701,1.36,-1.0
4,2025-03-16 00:00:00+00:00,Ath Madrid,Barcelona,PD,away_win,away_win,True,0.572,2.2,1.2
4,2025-03-16 00:00:00+00:00,Venezia,Napoli,SA,away_win,draw,False,0.612,1.53,-1.0
4,2025-03-16 00:00:00+00:00,Roma,Cagliari,SA,home_win,home_win,True,0.656,1.55,0.55
4,2025-03-27 00:00:00+00:00,Barcelona,Osasuna,PD,home_win,home_win,True,0.684,1.29,0.29
4,2025-03-28 00:00:00+00:00,Leverkusen,Bochum,BL1,home_win,home_win,True,0.573,1.22,0.22
4,2025-03-29 00:00:00+00:00,Bayern Munich,St Pauli,BL1,home_win,home_win,True,0.764,1.14,0.14
4,2025-03-29 00:00:00+00:00,Sociedad,Valladolid,PD,home_win,home_win,True,0.586,1.33,0.33
4,2025-03-29 00:00:00+00:00,Real Madrid,Leganes,PD,home_win,home_win,True,0.765,1.14,0.14
4,2025-03-29 00:00:00+00:00,Espanol,Ath Madrid,PD,away_win,draw,False,0.559,1.62,-1.0
4,2025-03-30 00:00:00+00:00,Inter,Udinese,SA,home_win,home_win,True,0.678,1.4,0.4
4,2025-03-30 00:00:00+00:00,Fiorentina,Atalanta,SA,away_win,home_win,False,0.559,2.05,-1.0
4,2025-03-30 00:00:00+00:00,Barcelona,Girona,PD,home_win,home_win,True,0.657,1.25,0.25
4,2025-03-30 00:00:00+00:00,Ath Bilbao,Osasuna,PD,home_win,draw,False,0.618,1.45,-1.0
4,2025-04-01 00:00:00+00:00,Arsenal,Fulham,PL,home_win,home_win,True,0.577,1.48,0.48
4,2025-04-02 00:00:00+00:00,Bournemouth,Ipswich,PL,home_win,away_win,False,0.569,1.36,-1.0
4,2025-04-02 00:00:00+00:00,Man City,Leicester,PL,home_win,home_win,True,0.613,1.2,0.2
4,2025-04-02 00:00:00+00:00,Southampton,Crystal Palace,PL,away_win,draw,False,0.58,1.62,-1.0
4,2025-04-02 00:00:00+00:00,Liverpool,Everton,PL,home_win,home_win,True,0.71,1.36,0.36
4,2025-04-04 00:00:00+00:00,Augsburg,Bayern Munich,BL1,away_win,away_win,True,0.591,1.42,0.42
4,2025-04-05 00:00:00+00:00,Monza,Como,SA,away_win,away_win,True,0.581,1.7,0.7
4,2025-04-05 00:00:00+00:00,Parma,Inter,SA,away_win,draw,False,0.673,1.48,-1.0
4,2025-04-05 00:00:00+00:00,Mainz,Holstein Kiel,BL1,home_win,draw,False,0.585,1.45,-1.0
4,2025-04-05 00:00:00+00:00,Real Madrid,Valencia,PD,home_win,away_win,False,0.709,1.3,-1.0
4,2025-04-05 00:00:00+00:00,Barcelona,Betis,PD,home_win,draw,False,0.621,1.36,-1.0
4,2025-04-05 00:00:00+00:00,Heidenheim,Leverkusen,BL1,away_win,away_win,True,0.662,1.44,0.44
4,2025-04-06 00:00:00+00:00,Tottenham,Southampton,PL,home_win,home_win,True,0.564,1.38,0.38
4,2025-04-07 00:00:00+00:00,Leicester,Newcastle,PL,away_win,away_win,True,0.673,1.48,0.48
4,2025-04-11 00:00:00+00:00,Udinese,Milan,SA,away_win,away_win,True,0.598,1.91,0.91
4,2025-04-12 00:00:00+00:00,Inter,Cagliari,SA,home_win,home_win,True,0.675,1.33,0.33
4,2025-04-12 00:00:00+00:00,Leverkusen,Union Berlin,BL1,home_win,draw,False,0.616,1.33,-1.0
4,2025-04-12 00:00:00+00:00,Southampton,Aston Villa,PL,away_win,away_win,True,0.637,1.55,0.55
4,2025-04-12 00:00:00+00:00,Bayern Munich,Dortmund,BL1,home_win,draw,False,0.603,1.44,-1.0
4,2025-04-12 00:00:00+00:00,Juventus,Lecce,SA,home_win,home_win,True,0.613,1.33,0.33
4,2025-04-12 00:00:00+00:00,Brighton,Leicester,PL,home_win,draw,False,0.59,1.29,-1.0
4,2025-04-12 00:00:00+00:00,Leganes,Barcelona,PD,away_win,away_win,True,0.713,1.3,0.3
4,2025-04-13 00:00:00+00:00,Alaves,Real Madrid,PD,away_win,away_win,True,0.612,1.62,0.62
4,2025-04-13 00:00:00+00:00,Liverpool,West Ham,PL,home_win,home_win,True,0.679,1.3,0.3
4,2025-04-13 00:00:00+00:00,Chelsea,Ipswich,PL,home_win,draw,False,0.602,1.27,-1.0
4,2025-04-13 00:00:00+00:00,Newcastle,Man United,PL,home_win,home_win,True,0.616,1.65,0.65
4,2025-04-13 00:00:00+00:00,Stuttgart,Werder Bremen,BL1,home_win,away_win,False,0.558,1.65,-1.0
4,2025-04-14 00:00:00+00:00,Ath Madrid,Valladolid,PD,home_win,home_win,True,0.724,1.14,0.14
4,2025-04-19 00:00:00+00:00,Las Palmas,Ath Madrid,PD,away_win,home_win,False,0.648,1.55,-1.0
4,2025-04-19 00:00:00+00:00,Barcelona,Celta,PD,home_win,home_win,True,0.69,1.3,0.3
4,2025-04-19 00:00:00+00:00,Heidenheim,Bayern Munich,BL1,away_win,away_win,True,0.741,1.29,0.29
4,2025-04-19 00:00:00+00:00,Monza,Napoli,SA,away_win,away_win,True,0.641,1.29,0.29
4,2025-04-19 00:00:00+00:00,Roma,Verona,SA,home_win,home_win,True,0.679,1.4,0.4
4,2025-04-19 00:00:00+00:00,Leipzig,Holstein Kiel,BL1,home_win,draw,False,0.596,1.33,-1.0
4,2025-04-20 00:00:00+00:00,Ipswich,Arsenal,PL,away_win,away_win,True,0.654,1.4,0.4
4,2025-04-20 00:00:00+00:00,Leicester,Liverpool,PL,away_win,away_win,True,0.697,1.22,0.22
4,2025-04-20 00:00:00+00:00,St Pauli,Leverkusen,BL1,away_win,draw,False,0.598,1.67,-1.0
4,2025-04-20 00:00:00+00:00,Dortmund,M'gladbach,BL1,home_win,home_win,True,0.587,1.42,0.42
4,2025-04-22 00:00:00+00:00,Barcelona,Mallorca,PD,home_win,home_win,True,0.658,1.2,0.2
4,2025-04-23 00:00:00+00:00,Getafe,Real Madrid,PD,away_win,away_win,True,0.587,1.75,0.75
4,2025-04-23 00:00:00+00:00,Ath Bilbao,Las Palmas,PD,home_win,home_win,True,0.709,1.36,0.36
4,2025-04-23 00:00:00+00:00,Arsenal,Crystal Palace,PL,home_win,draw,False,0.614,1.4,-1.0
4,2025-04-24 00:00:00+00:00,Betis,Valladolid,PD,home_win,home_win,True,0.673,1.2,0.2
4,2025-04-25 00:00:00+00:00,Stuttgart,Heidenheim,BL1,home_win,away_win,False,0.556,1.48,-1.0
4,2025-04-26 00:00:00+00:00,Hoffenheim,Dortmund,BL1,away_win,away_win,True,0.615,1.73,0.73
4,2025-04-26 00:00:00+00:00,Leverkusen,Augsburg,BL1,home_win,home_win,True,0.701,1.36,0.36
4,2025-04-26 00:00:00+00:00,Southampton,Fulham,PL,away_win,away_win,True,0.613,1.6,0.6
4,2025-04-26 00:00:00+00:00,Newcastle,Ipswich,PL,home_win,home_win,True,0.777,1.18,0.18
4,2025-04-26 00:00:00+00:00,Bayern Munich,Mainz,BL1,home_win,home_win,True,0.665,1.22,0.22
4,2025-04-27 00:00:00+00:00,Villarreal,Espanol,PD,home_win,home_win,True,0.638,1.44,0.44
4,2025-04-27 00:00:00+00:00,Liverpool,Tottenham,PL,home_win,home_win,True,0.676,1.25,0.25
4,2025-04-27 00:00:00+00:00,Venezia,Milan,SA,away_win,away_win,True,0.574,1.7,0.7
4,2025-04-27 00:00:00+00:00,Napoli,Torino,SA,home_win,home_win,True,0.607,1.42,0.42
4,2025-04-27 00:00:00+00:00,Juventus,Monza,SA,home_win,home_win,True,0.618,1.2,0.2
4,2025-04-27 00:00:00+00:00,Atalanta,Lecce,SA,home_win,draw,False,0.563,1.25,-1.0
4,2025-05-02 00:00:00+00:00,Man City,Wolves,PL,home_win,home_win,True,0.668,1.4,0.4
4,2025-05-03 00:00:00+00:00,Villarreal,Osasuna,PD,home_win,home_win,True,0.577,1.53,0.53
4,2025-05-03 00:00:00+00:00,Leipzig,Bayern Munich,BL1,away_win,draw,False,0.597,1.62,-1.0
4,2025-05-03 00:00:00+00:00,Valladolid,Barcelona,PD,away_win,away_win,True,0.72,1.14,0.14
4,2025-05-03 00:00:00+00:00,Inter,Verona,SA,home_win,home_win,True,0.593,1.3,0.3
4,2025-05-03 00:00:00+00:00,Dortmund,Wolfsburg,BL1,home_win,home_win,True,0.627,1.33,0.33
4,2025-05-03 00:00:00+00:00,Lecce,Napoli,SA,away_win,away_win,True,0.625,1.55,0.55
4,2025-05-04 00:00:00+00:00,Monza,Atalanta,SA,away_win,away_win,True,0.721,1.22,0.22
4,2025-05-04 00:00:00+00:00,Real Madrid,Celta,PD,home_win,home_win,True,0.689,1.33,0.33
4,2025-05-05 00:00:00+00:00,Genoa,Milan,SA,away_win,away_win,True,0.574,1.8,0.8
4,2025-05-10 00:00:00+00:00,Ipswich,Brentford,PL,away_win,away_win,True,0.588,1.65,0.65
4,2025-05-10 00:00:00+00:00,Mallorca,Valladolid,PD,home_win,home_win,True,0.559,1.33,0.33
4,2025-05-10 00:00:00+00:00,Southampton,Man City,PL,away_win,draw,False,0.739,1.2,-1.0
4,2025-05-10 00:00:00+00:00,Bayern Munich,M'gladbach,BL1,home_win,home_win,True,0.64,1.17,0.17
4,2025-05-11 00:00:00+00:00,Napoli,Genoa,SA,home_win,draw,False,0.612,1.3,-1.0
4,2025-05-11 00:00:00+00:00,Torino,Inter,SA,away_win,away_win,True,0.578,1.57,0.57
4,2025-05-11 00:00:00+00:00,Stuttgart,Augsburg,BL1,home_win,home_win,True,0.576,1.55,0.55
4,2025-05-11 00:00:00+00:00,Nott'm Forest,Leicester,PL,home_win,draw,False,0.621,1.33,-1.0
4,2025-05-13 00:00:00+00:00,Valladolid,Girona,PD,away_win,away_win,True,0.601,1.73,0.73
4,2025-05-14 00:00:00+00:00,Real Madrid,Mallorca,PD,home_win,home_win,True,0.718,1.38,0.38
4,2025-05-14 00:00:00+00:00,Villarreal,Leganes,PD,home_win,home_win,True,0.693,1.33,0.33
4,2025-05-15 00:00:00+00:00,Espanol,Barcelona,PD,away_win,away_win,True,0.685,1.3,0.3
4,2025-05-16 00:00:00+00:00,Aston Villa,Tottenham,PL,home_win,home_win,True,0.592,1.3,0.3
4,2025-05-16 00:00:00+00:00,Chelsea,Man United,PL,home_win,home_win,True,0.636,1.44,0.44
